Date,Open,High,Low,Close,Volume,SP500,ADS_Index,Returns,Mkt-RF,SMB,HML,RF,Average_OC,Average_all,O-C,H-L,open_tmr,close_tmr,logVol
2017-03-01,852.0,858.0,844.93,856.34,12314,2395.96,-0.193093778590682,-0.005594243395307847,1.47,0.43,0.71,0.001,854.1700000000001,852.8175,-4.340000000000032,13.07000000000005,854.9,851.25,9.418492105471156
2017-03-02,854.9,857.12,848.72,851.25,8781,2381.92,-0.175834877419253,0.013892385350382641,-0.7,-0.53,-0.88,0.001,853.075,852.9975,3.6499999999999773,8.399999999999977,847.5,849.0,9.080345575359996
2017-03-03,847.5,850.82,844.7,849.0,6834,2383.12,-0.158603360460107,-0.008086325671635855,0.09,-0.21,0.13,0.001,848.25,848.005,-1.5,6.1200000000000045,847.5,847.27,8.829665432675236
2017-03-06,847.5,848.98,841.17,847.27,6989,2375.31,-0.107302647249686,-0.0009064046851688797,-0.38,-0.36,-0.1,0.001,847.385,846.23,0.2300000000000182,7.810000000000059,844.86,850.0,8.85209276347713
2017-03-07,844.86,853.33,844.86,850.0,6638,2368.39,-0.0908255466413948,-0.0021339908007219676,-0.36,-0.29,-0.05,0.001,847.4300000000001,848.2625,-5.139999999999986,8.470000000000027,851.13,854.99,8.80056599227992
2017-03-08,851.13,856.93,851.13,854.99,6934,2362.98,-0.0747800751369635,0.004568964860532735,-0.19,-0.1,-0.82,0.001,853.06,853.545,-3.8600000000000136,5.7999999999999545,854.99,858.2,8.844192126244968
2017-03-09,854.99,860.71,852.67,858.2,9205,2364.87,-0.0591641462474654,0.0029211723598558626,0.04,-0.47,-0.28,0.001,856.595,856.6425,-3.2100000000000364,8.040000000000077,862.9,861.55,9.127502093667179
2017-03-10,862.9,864.23,857.61,861.55,9377,2372.6,-0.0439757293399765,0.004908056568710344,0.34,0.09,-0.39,0.001,862.2249999999999,861.5725,1.3500000000000227,6.6200000000000045,861.6,864.95,9.146015161419625
2017-03-13,861.6,867.13,860.77,864.95,8273,2373.47,-0.000792700872702556,0.004152916830966618,0.13,0.33,-0.02,0.001,863.2750000000001,863.6125000000001,-3.3500000000000227,6.360000000000014,864.58,865.96,9.020752479190183
2017-03-14,864.58,867.58,860.13,865.96,6958,2365.45,0.0132496089567105,0.0036733093272489923,-0.36,-0.23,0.03,0.001,865.27,864.5625,-1.3799999999999955,7.4500000000000455,867.0,868.39,8.847647355711887
2017-03-15,867.0,869.88,861.29,868.39,8447,2385.26,0.0272551688517917,0.0015370863391704417,0.86,0.73,-0.42,0.001,867.6949999999999,866.64,-1.3899999999999864,8.590000000000032,868.39,870.75,9.041566627727496
2017-03-16,868.39,872.71,867.52,870.75,7201,2381.38,0.0412258000395228,0.002859993896824854,-0.06,0.45,0.24,0.001,869.5699999999999,869.8425,-2.3600000000000136,5.190000000000055,870.05,872.7,8.881975184248867
2017-03-17,870.05,874.42,868.37,872.7,13654,2378.25,0.0551633192048967,0.00185227186812813,-0.08,0.62,-0.26,0.001,871.375,871.385,-2.650000000000091,6.0499999999999545,873.0,868.0,9.521787797978225
2017-03-20,873.0,873.0,864.66,868.0,10276,2373.47,0.0965773382444449,0.0027204284605934826,-0.25,-0.07,-0.75,0.001,870.5,869.665,5.0,8.340000000000032,869.87,849.5,9.237566358229774
2017-03-21,869.87,873.47,847.68,849.5,17429,2344.02,0.109864409395069,-0.005125648569865158,-1.48,-1.34,-0.68,0.001,859.685,860.1299999999999,20.370000000000005,25.790000000000077,847.0,849.98,9.765890764521682
2017-03-22,847.0,855.35,847.0,849.98,9161,2348.45,0.122809208164896,-0.020686932091014795,0.16,-0.3,-0.54,0.001,848.49,849.8325,-2.980000000000018,8.350000000000023,848.8,840.17,9.122710622015209
2017-03-23,848.8,848.8,833.0,840.17,23384,2345.96,0.135413417843775,-0.0004000458886015105,-0.03,0.69,0.46,0.001,844.4849999999999,842.6924999999999,8.629999999999995,15.799999999999955,840.0,836.0,10.059807306791082
2017-03-24,840.0,844.0,829.1,836.0,15302,2343.98,0.14767867743271,-0.01201584663538661,-0.05,0.12,-0.24,0.001,838.0,837.275,4.0,14.899999999999977,829.69,838.51,9.635738817791797
2017-03-27,829.69,841.38,824.3,838.51,14287,2341.59,0.182556601621964,-0.0053857734959304295,-0.05,0.56,-0.52,0.001,834.1,833.47,-8.819999999999936,17.08000000000004,838.51,841.0,9.567105311865157
2017-03-28,838.51,845.4,832.26,841.0,10602,2358.57,0.192877228174051,0.004027125748078132,0.72,-0.15,0.71,0.001,839.755,839.2925,-2.490000000000009,13.139999999999986,846.0,850.99,9.268797941547751
2017-03-29,846.0,851.59,841.37,850.99,10425,2361.13,0.202161903882855,0.0025250974993226735,0.18,0.4,-0.06,0.001,848.495,847.4875000000001,-4.990000000000009,10.220000000000027,850.94,849.99,9.251962046667002
2017-03-30,850.94,852.07,846.77,849.99,6372,2368.06,0.210411836090463,0.010931774052119347,0.36,0.33,0.93,0.001,850.465,849.9425,0.9500000000000455,5.300000000000068,847.6,847.8,8.759668671029939
2017-03-31,847.6,849.56,845.24,847.8,10395,2362.72,0.217628097585057,-0.0004590166976616275,-0.16,0.57,-0.3,0.001,847.7,847.5500000000001,-0.1999999999999318,4.319999999999936,849.0,857.01,9.249080200292113
2017-04-03,849.0,859.0,847.62,857.01,14076,2358.84,0.234146791650557,-0.0019796292660278175,-0.28,-1.1,-0.11,0.003,853.005,853.1575,-8.009999999999991,11.379999999999995,853.0,852.11,9.552226498441476
2017-04-04,853.0,853.0,845.75,852.11,9903,2360.16,0.238479585387678,0.010501415990463267,0.05,-0.23,0.31,0.003,852.5550000000001,850.965,0.8899999999999864,7.25,851.3,848.3,9.200593020521303
2017-04-05,851.3,860.59,847.01,848.3,13058,2352.95,0.242218615128486,-0.0048908353205862455,-0.44,-0.79,-0.3,0.003,849.8,851.8,3.0,13.580000000000041,850.8,845.0,9.477156251746578
2017-04-06,850.8,853.59,844.0,845.0,10433,2357.49,0.245364367081453,-0.004302183614560945,0.32,0.69,0.5,0.003,847.9,848.3475000000001,5.7999999999999545,9.590000000000032,846.7,841.16,9.25272913846797
2017-04-07,846.7,849.4,837.3,841.16,7510,2355.54,0.247917250307578,-0.004498206668140953,-0.08,0.14,-0.26,0.003,843.9300000000001,843.64,5.540000000000077,12.100000000000023,842.12,841.7,8.92399074475818
2017-04-10,842.12,846.74,840.79,841.7,7016,2357.16,0.252135667583378,-0.003556191615662192,0.08,0.1,0.1,0.003,841.9100000000001,842.8375000000001,0.4199999999999591,5.9500000000000455,841.7,840.9,8.855948534052018
2017-04-11,841.7,844.63,834.6,840.9,6290,2353.78,0.252739645509313,-0.00047507306137646897,-0.05,0.81,0.25,0.003,841.3,840.4575,0.8000000000000682,10.029999999999973,838.46,841.46,8.746716349694486
2017-04-12,838.46,843.72,837.59,841.46,6916,2344.93,0.25305767371176,-0.0021646400317114275,-0.49,-0.84,-0.52,0.003,839.96,840.3075000000001,-3.0,6.1299999999999955,840.37,838.0,8.84159284680318
2017-04-13,840.37,843.73,837.85,838.0,7530,2328.95,0.253089793545833,0.0018794740382484863,-0.75,-0.23,-0.79,0.003,839.185,839.9875,2.3700000000000045,5.8799999999999955,841.77,855.9,8.92665032079394
2017-04-17,841.77,855.9,841.03,855.9,7106,2349.01,0.250166800596954,-0.0015223582167358384,0.89,0.24,0.22,0.003,848.835,848.65,-14.129999999999995,14.870000000000005,852.79,853.99,8.868694776580972
2017-04-18,852.79,857.39,851.07,853.99,6405,2342.19,0.248688433011215,0.017637363745316815,-0.25,0.36,-0.16,0.003,853.39,853.81,-1.2000000000000455,6.319999999999936,857.01,857.2,8.764834214330834
2017-04-19,857.01,860.2,853.52,857.2,6794,2338.17,0.247035263713462,-0.001334037601110048,-0.08,0.6,-0.38,0.003,857.105,856.9825000000001,-0.19000000000005457,6.680000000000064,859.0,861.25,8.82379514872053
2017-04-20,859.0,863.93,857.5,861.25,7965,2355.84,0.245207077732174,0.0029465323861389875,0.83,0.52,0.26,0.003,860.125,860.42,-2.25,6.42999999999995,861.21,858.9,8.98281222234415
2017-04-21,861.21,862.44,857.73,858.9,7783,2348.69,0.243203637337358,0.00415942314803726,-0.28,0.1,-0.14,0.003,860.0550000000001,860.07,2.310000000000059,4.710000000000036,869.18,879.0,8.959697146959389
2017-04-24,869.18,879.96,866.11,879.0,11535,2374.15,0.235835481071918,-0.00131470089957568,1.18,0.17,0.51,0.003,874.0899999999999,873.5625,-9.82000000000005,13.850000000000023,882.0,889.05,9.353141170607854
2017-04-25,882.0,892.25,879.28,889.05,14078,2388.61,0.23205705961029,0.0229945235568941,0.66,0.36,-0.05,0.003,885.525,885.645,-7.0499999999999545,12.970000000000027,890.0,888.99,9.552368574168076
2017-04-26,890.0,892.99,885.15,888.99,8638,2387.45,0.227334172690691,0.011212021589974341,0.04,0.71,0.31,0.003,889.495,889.2825,1.009999999999991,7.840000000000032,889.76,929.5,9.063926353520646
2017-04-27,889.76,938.01,886.0,929.5,15391,2388.77,0.221666206167798,0.00033744811050760015,0.05,-0.13,-0.96,0.003,909.63,910.8175000000001,-39.74000000000001,52.00999999999999,928.05,924.0,9.641538201979953
2017-04-28,928.05,935.9,923.22,924.0,27643,2384.2,0.215052423001918,0.0025834146819834515,-0.3,-0.67,-0.59,0.003,926.025,927.7925,4.0499999999999545,12.67999999999995,923.0,932.7,10.227127810341964
2017-05-01,923.0,935.82,920.8,932.7,15692,2388.33,0.189990869524976,0.0364365705589759,0.21,0.27,-0.13,0.003,927.85,928.08,-9.700000000000045,15.020000000000095,934.72,932.75,9.660906307329443
2017-05-02,934.72,942.99,931.0,932.75,12422,2391.17,0.180812659504383,0.008937558152496264,0.03,-0.46,-0.21,0.003,933.735,935.365,1.9700000000000273,11.990000000000009,932.61,946.7,9.427224373119248
2017-05-03,932.61,950.2,932.61,946.7,13091,2388.13,0.171676262067001,0.00456709397188817,-0.19,-0.54,0.2,0.003,939.655,940.53,-14.090000000000032,17.590000000000032,950.5,955.0,9.479680250180099
2017-05-04,950.5,959.14,947.37,955.0,13416,2389.52,0.162580489152256,0.012049728159234042,0.02,-0.06,-0.36,0.003,952.75,953.0024999999999,-4.5,11.769999999999982,957.89,950.2,9.504203303503045
2017-05-05,957.89,959.4,948.09,950.2,10276,2399.29,0.153524157982225,0.0065889875734192905,0.46,0.06,0.04,0.003,954.0450000000001,953.8950000000001,7.689999999999941,11.309999999999945,948.2,957.6,9.237566358229774
2017-05-08,948.2,960.99,947.39,957.6,13424,2399.38,0.126858978610225,-0.004661364870731087,-0.04,-0.27,0.28,0.003,952.9000000000001,953.5450000000001,-9.399999999999977,13.600000000000023,961.0,956.71,9.504799428706987
2017-05-09,961.0,962.2,954.4,956.71,12008,2396.92,0.118317556714785,0.008811062795390795,-0.05,0.5,-0.79,0.003,958.855,958.5775000000001,4.289999999999964,7.800000000000068,957.2,954.84,9.393328373313297
2017-05-10,957.2,957.2,949.84,954.84,7847,2399.63,0.109899738877054,-0.002067433100595014,0.21,0.19,0.02,0.003,956.02,954.77,2.3600000000000136,7.360000000000014,952.3,955.89,8.967886572127473
2017-05-11,952.3,957.99,948.61,955.89,7081,2394.44,0.101604430477673,-0.0019565227680057276,-0.26,-0.36,-0.15,0.003,954.095,953.6975,-3.590000000000032,9.379999999999995,956.25,955.14,8.865170419651774
2017-05-12,956.25,957.98,952.06,955.14,8891,2390.9,0.0934305528279218,0.0010990439074175468,-0.18,-0.29,-0.62,0.003,955.6949999999999,955.3575,1.1100000000000136,5.920000000000073,958.0,959.22,9.09279480812114
2017-05-15,958.0,962.7,952.81,959.22,9363,2402.32,0.0698159508643803,-0.0007849170622462183,0.53,0.25,0.2,0.003,958.61,958.1824999999999,-1.2200000000000273,9.8900000000001,962.99,962.0,9.14452103093889
2017-05-16,962.99,965.98,960.35,962.0,7337,2400.67,0.062264864278936,0.0042624816723541535,-0.03,0.16,-0.1,0.003,962.495,962.83,0.9900000000000091,5.6299999999999955,959.5,945.0,8.900685318713995
2017-05-17,959.5,961.51,940.06,945.0,16117,2357.03,0.0547886121666312,0.005603435050349927,-1.97,-0.89,-0.53,0.003,952.25,951.5174999999999,14.5,21.450000000000045,939.6,951.49,9.687629894522718
2017-05-18,939.6,954.18,939.0,951.49,12014,2365.72,0.0473862223455487,-0.023538151680329078,0.4,0.05,-0.4,0.003,945.5450000000001,946.0675,-11.889999999999986,15.17999999999995,955.0,954.5,9.393827915410107
2017-05-19,955.0,959.56,951.64,954.5,9751,2381.73,0.0400567322385281,0.008802454586505335,0.7,-0.38,0.41,0.003,954.75,955.175,0.5,7.919999999999959,958.0,963.64,9.18512512283512
2017-05-22,958.0,964.82,956.56,963.64,9515,2394.02,0.0187266539451671,0.004356644371092954,0.56,0.27,-0.3,0.003,960.8199999999999,960.755,-5.639999999999986,8.260000000000105,967.42,970.69,9.16062477973025
2017-05-23,967.42,974.51,964.49,970.69,10737,2398.42,0.0126476346398398,0.009819107043459308,0.18,-0.07,0.61,0.003,969.0550000000001,969.2775000000001,-3.2700000000000955,10.019999999999982,972.45,977.67,9.281450999434135
2017-05-24,972.45,978.49,852.08,977.67,7908,2404.39,0.00737479972469601,0.006698995409940493,0.24,-0.15,-0.5,0.003,975.06,945.1724999999999,-5.219999999999914,126.40999999999997,980.0,993.0,8.975630184290507
2017-05-25,980.0,995.78,977.82,993.0,14153,2415.07,0.00290746354137627,0.007247893401064345,0.42,-0.27,-0.77,0.003,986.5,986.6500000000001,-13.0,17.959999999999923,991.1,992.4,9.55768189473384
2017-05-26,991.1,996.39,987.36,992.4,11357,2415.82,-0.000754954824645826,0.014471151015832514,0.06,-0.02,0.09,0.003,991.75,991.8125,-1.2999999999999545,9.029999999999973,992.45,996.5,9.337589572891646
2017-05-30,992.45,997.62,991.36,996.5,10322,2412.91,-0.00923862440939149,0.0014205973750643234,-0.19,-0.5,-0.32,0.003,994.475,994.4825,-4.0499999999999545,6.259999999999991,996.01,987.09,9.242032818708672
2017-05-31,996.01,999.6,981.68,987.09,11978,2411.8,-0.0111101485113853,0.0029153581405834297,-0.02,0.03,-0.56,0.003,991.55,991.0949999999999,8.919999999999959,17.920000000000073,990.0,988.29,9.390826912824407
2017-06-01,990.0,993.14,981.29,988.29,8059,2430.06,-0.013039082048828,-0.009156660645713808,0.95,0.98,0.03,0.003,989.145,988.18,1.7100000000000364,11.850000000000023,992.0,994.85,8.994544758324512
2017-06-02,992.0,996.48,987.07,994.85,12609,2439.07,-0.0152539179594889,0.0012149066453609478,0.35,0.54,-0.8,0.003,993.425,992.6,-2.8500000000000227,9.409999999999968,996.5,1003.85,9.442166123673227
2017-06-05,996.5,1007.41,994.81,1003.85,9192,2436.1,-0.0229146641293916,0.00789157255030044,-0.17,-0.45,0.0,0.003,1000.175,1000.6424999999999,-7.350000000000023,12.600000000000023,1002.44,997.88,9.126088819528592
2017-06-06,1002.44,1008.61,994.8,997.88,10480,2429.33,-0.025666499967821,0.007760048941217021,-0.28,0.1,-0.07,0.003,1000.1600000000001,1000.9325,4.560000000000059,13.81000000000006,1001.0,1001.75,9.257223957875032
2017-06-07,1001.0,1003.91,995.81,1001.75,9292,2433.14,-0.028623832137047,-0.007198027646443253,0.15,-0.19,0.01,0.003,1001.375,1000.6175,-0.75,8.100000000000023,1005.54,1004.0,9.1369090938903
2017-06-08,1005.54,1006.0,996.62,1004.0,12225,2433.79,-0.0317870451967145,0.004824406575630235,0.18,1.16,0.92,0.003,1004.77,1003.04,1.5399999999999636,9.379999999999995,1005.06,971.15,9.411238314343073
2017-06-09,1005.06,1005.51,953.37,971.15,25482,2431.77,-0.0351565504783959,0.0027720196033186473,-0.12,0.01,2.38,0.003,988.105,983.7725,33.90999999999997,52.139999999999986,960.0,961.81,10.145727599541326
2017-06-12,960.0,968.0,936.79,961.81,29695,2429.39,-0.0461780325799129,-0.03460640467717519,-0.11,-0.27,0.35,0.003,960.905,956.65,-1.8099999999999454,31.210000000000036,967.05,971.48,10.29873396044996
2017-06-13,967.05,977.91,962.01,971.48,14071,2440.35,-0.0496845730901673,-0.00860284614994785,0.55,0.09,-0.14,0.003,969.265,969.6125,-4.430000000000064,15.899999999999977,974.49,963.0,9.551871220788255
2017-06-14,974.49,979.7,959.51,963.0,10001,2437.92,-0.0530362947254068,0.00899447872699659,-0.17,-0.47,-0.55,0.003,968.745,969.175,11.490000000000009,20.190000000000055,954.55,960.18,9.210440366976517
2017-06-15,954.55,960.68,940.37,960.18,16066,2432.46,-0.0562336333301049,-0.002651639228789611,-0.3,-0.24,-0.12,0.003,957.365,953.9449999999999,-5.6299999999999955,20.309999999999945,962.0,958.75,9.684460516733758
2017-06-16,962.0,964.5,948.7,958.75,18503,2433.15,-0.0592770046733835,-0.008039003784621277,-0.03,-0.23,-0.18,0.003,960.375,958.4875,3.25,15.799999999999955,969.0,976.85,9.825688160081716
2017-06-19,969.0,979.3,967.51,976.85,10004,2453.46,-0.0675213081148324,-0.001626014543950001,0.86,0.12,-0.75,0.003,972.925,973.165,-7.850000000000023,11.789999999999964,977.8,968.99,9.21074029199751
2017-06-20,977.8,980.79,968.2,968.99,8764,2437.03,-0.0702877856596774,0.017168311781796366,-0.73,-0.4,-0.51,0.003,973.395,973.9449999999999,8.809999999999945,12.589999999999918,969.05,978.59,9.078407700715356
2017-06-21,969.05,979.67,969.0,978.59,8044,2435.61,-0.0732032009734046,-0.006408775233449535,-0.07,-0.04,-1.69,0.003,973.8199999999999,974.0775,-9.540000000000077,10.669999999999959,979.5,977.85,8.992681750892542
2017-06-22,979.5,980.5,973.31,977.85,6450,2434.5,-0.0762679331649588,0.009858506113731572,0.02,0.52,-0.42,0.003,978.675,977.79,1.6499999999999773,7.190000000000055,976.44,986.96,8.771835409789817
2017-06-23,976.44,986.96,974.46,986.96,10708,2438.3,-0.0794823807598543,-0.0020151622020191085,0.24,0.83,-0.51,0.003,981.7,981.205,-10.519999999999982,12.5,989.2,974.95,9.278746404640243
2017-06-26,989.2,993.99,970.33,974.95,10286,2439.07,-0.0897613513917661,0.009650030196632874,0.04,-0.06,0.69,0.003,982.075,982.1175000000001,14.25,23.659999999999968,960.1,951.0,9.23853902633486
2017-06-27,960.1,967.22,947.09,951.0,16370,2419.38,-0.0928782528865865,-0.014299235166588526,-0.84,-0.4,1.33,0.003,955.55,956.3525,9.100000000000023,20.129999999999995,944.5,961.88,9.70320567036518
2017-06-28,944.5,963.24,936.16,961.88,18143,2440.69,-0.0957132234519045,-0.02499895760582075,1.02,0.75,0.21,0.003,953.19,951.4449999999999,-17.379999999999995,27.08000000000004,961.0,936.13,9.806040090370162
2017-06-29,961.0,961.0,929.6,936.13,21418,2419.7,-0.0982666317359513,0.0135353622131475,-0.83,-0.11,1.38,0.003,948.565,946.9325,24.870000000000005,31.399999999999977,939.01,928.41,9.97198696896082
2017-06-30,939.01,946.53,928.41,928.41,15137,2423.41,-0.100538809773725,-0.02442678474808587,0.14,-0.09,-0.24,0.003,933.71,935.5899999999999,10.600000000000023,18.120000000000005,934.0,919.46,9.624897356762565
2017-07-03,934.0,934.24,915.31,919.46,10452,2429.01,-0.106308984607668,-0.008717607015902903,0.24,0.35,1.21,0.004,926.73,925.7525,14.539999999999964,18.930000000000064,916.31,931.63,9.254548626640503
2017-07-05,916.31,936.29,915.81,931.63,13884,2432.54,-0.111093596786529,-0.011053868263126074,0.12,-0.7,-0.57,0.004,923.97,925.01,-15.32000000000005,20.480000000000018,928.0,928.0,9.538492376981678
2017-07-06,928.0,936.14,919.85,928.0,13435,2409.75,-0.113937611324244,0.013825191342391211,-0.95,-0.5,0.11,0.004,928.0,927.9975,0.0,16.289999999999964,932.5,940.81,9.505618521049591
2017-07-07,932.5,944.66,929.79,940.81,11145,2425.18,-0.117083244868768,-0.004914129054161572,0.7,0.42,-0.41,0.004,936.655,936.9399999999999,-8.309999999999945,14.870000000000005,945.72,950.0,9.31874624581997
2017-07-10,945.72,953.13,941.95,950.0,10006,2427.43,-0.128137279896314,0.014043576803495912,0.05,-0.43,-0.09,0.004,947.86,947.7,-4.279999999999973,11.17999999999995,951.0,948.41,9.21094019204815
2017-07-11,951.0,954.89,945.12,948.41,9648,2425.53,-0.132403625675002,0.010772858331645147,0.0,0.38,-0.53,0.004,949.7049999999999,949.8549999999999,2.590000000000032,9.769999999999982,956.5,969.75,9.174505918966966
2017-07-12,956.5,969.75,956.49,969.75,10581,2443.25,-0.137080636549775,0.0026568554443772733,0.72,0.13,-0.53,0.004,963.125,963.1225,-13.25,13.259999999999991,971.0,968.3,9.266815218904162
2017-07-13,971.0,978.7,964.8,968.3,10450,2447.83,-0.142168920700417,0.014709840015924736,0.17,-0.06,0.37,0.004,969.65,970.7,2.7000000000000455,13.900000000000091,970.7,978.18,9.254357257392957
2017-07-14,970.7,978.18,969.87,978.18,7325,2459.27,-0.147669139787046,0.0012290183692624781,0.42,-0.13,-0.51,0.004,974.44,974.2325,-7.4799999999999045,8.309999999999945,980.0,980.2,8.899048433885268
2017-07-17,980.0,983.35,970.8,980.2,10627,2459.14,-0.166345315948142,0.008284725055663189,0.0,0.21,0.13,0.004,980.1,978.5875,-0.20000000000004547,12.550000000000068,976.01,987.94,9.271153211372695
2017-07-18,976.01,990.85,972.04,987.94,9482,2460.61,-0.172970215872289,-0.0009728769220263514,0.04,-0.3,-0.33,0.004,981.975,981.7099999999999,-11.930000000000064,18.81000000000006,989.48,993.6,9.157150543462064
2017-07-19,989.48,995.6,987.01,993.6,9759,2473.83,-0.179783858581511,0.011197767239075776,0.59,0.53,0.03,0.004,991.54,991.4225,-4.1200000000000045,8.590000000000032,995.92,992.19,9.18594521514146
2017-07-20,995.92,998.68,984.62,992.19,9414,2473.45,-0.186787130094649,0.005879644265344766,-0.01,0.05,-0.01,0.004,994.0550000000001,992.8525,3.7299999999999045,14.059999999999945,991.97,993.19,9.149953221961088
2017-07-21,991.97,995.11,982.56,993.19,9606,2472.54,-0.193980941089114,-0.0005844127942927213,-0.08,-0.42,-0.28,0.004,992.58,990.7075000000001,-1.2200000000000273,12.550000000000068,992.4,969.0,9.17014318222477
